average_speed,datetime,name,hourly_volume,volume
0.0,2025-11-01 20:15:00,e_n_0,0,0
0.0,2025-11-01 20:15:00,e_n_1,3,0
24.0,2025-11-01 20:15:00,w_s_0,15,1
18.0,2025-11-01 20:15:00,w_e_01_0,41,3
27.0,2025-11-01 20:15:00,w_e_01_1,52,4
25.0,2025-11-01 20:15:00,n_s_01_0,49,4
27.0,2025-11-01 20:15:00,n_s_01_1,36,3
28.0,2025-11-01 20:10:00,e_w_01_0,41,3
42.0,2025-11-01 20:10:00,e_w_01_2,7,1
30.0,2025-11-01 20:10:00,e_w_01_1,42,4
31.0,2025-11-01 20:10:00,w_e_01_2,22,2
0.0,2025-11-01 20:10:00,e_n_0,0,0
0.0,2025-11-01 20:10:00,e_n_1,3,0
20.0,2025-11-01 20:10:00,w_s_0,12,1
13.0,2025-11-01 20:10:00,w_e_01_0,31,3
18.0,2025-11-01 20:10:00,w_e_01_1,49,4
22.0,2025-11-01 20:10:00,n_s_01_0,26,2
20.0,2025-11-01 20:10:00,n_s_01_1,28,2
29.0,2025-11-01 20:05:00,e_w_01_0,46,4
24.0,2025-11-01 20:05:00,e_w_01_2,7,1
32.0,2025-11-01 20:05:00,e_w_01_1,46,4
0.0,2025-11-01 20:05:00,e_n_0,0,0
38.0,2025-11-01 20:05:00,w_e_01_2,26,2
1.0,2025-11-01 20:05:00,e_n_1,2,0
19.0,2025-11-01 20:05:00,w_s_0,12,1
7.0,2025-11-01 20:05:00,w_e_01_0,21,2
29.0,2025-11-01 20:05:00,w_e_01_1,37,3
23.0,2025-11-01 20:05:00,n_s_01_0,33,3
28.0,2025-11-01 20:05:00,n_s_01_1,36,3
29.0,2025-11-01 20:00:00,e_w_01_0,49,4
35.0,2025-11-01 20:00:00,e_w_01_2,10,1
31.0,2025-11-01 20:00:00,e_w_01_1,60,5
0.0,2025-11-01 20:00:00,e_n_0,0,0
28.0,2025-11-01 20:00:00,w_e_01_2,14,1
1.0,2025-11-01 20:00:00,e_n_1,4,0
17.0,2025-11-01 20:00:00,w_s_0,11,1
12.0,2025-11-01 20:00:00,w_e_01_0,34,3
29.0,2025-11-01 20:00:00,w_e_01_1,38,3
24.0,2025-11-01 20:00:00,n_s_01_0,47,4
24.0,2025-11-01 20:00:00,n_s_01_1,40,3
32.0,2025-11-01 19:55:00,e_w_01_0,47,4
26.0,2025-11-01 19:55:00,e_w_01_2,5,0
33.0,2025-11-01 19:55:00,e_w_01_1,45,4
0.0,2025-11-01 19:55:00,e_n_0,0,0
33.0,2025-11-01 19:55:00,w_e_01_2,20,2
1.0,2025-11-01 19:55:00,e_n_1,3,0
23.0,2025-11-01 19:55:00,w_s_0,12,1
12.0,2025-11-01 19:55:00,w_e_01_0,34,3
28.0,2025-11-01 19:55:00,w_e_01_1,26,2
23.0,2025-11-01 19:55:00,n_s_01_0,26,2
29.0,2025-11-01 19:55:00,n_s_01_1,23,2
30.0,2025-11-01 19:50:00,e_w_01_0,53,4
39.0,2025-11-01 19:50:00,e_w_01_2,12,1
33.0,2025-11-01 19:50:00,e_w_01_1,50,4
0.0,2025-11-01 19:50:00,e_n_0,0,0
30.0,2025-11-01 19:50:00,w_e_01_2,19,2
1.0,2025-11-01 19:50:00,e_n_1,4,0
28.0,2025-11-01 19:50:00,w_s_0,8,1
10.0,2025-11-01 19:50:00,w_e_01_0,32,3
25.0,2025-11-01 19:50:00,w_e_01_1,35,3
24.0,2025-11-01 19:50:00,n_s_01_0,21,2
21.0,2025-11-01 19:50:00,n_s_01_1,21,2
31.0,2025-11-01 19:45:00,e_w_01_0,50,4
33.0,2025-11-01 19:45:00,e_w_01_2,7,1
35.0,2025-11-01 19:45:00,e_w_01_1,50,4
0.0,2025-11-01 19:45:00,e_n_0,0,0
32.0,2025-11-01 19:45:00,w_e_01_2,21,2
0.0,2025-11-01 19:45:00,e_n_1,1,0
23.0,2025-11-01 19:45:00,w_s_0,8,1
13.0,2025-11-01 19:45:00,w_e_01_0,33,3
27.0,2025-11-01 19:45:00,w_e_01_1,45,4
25.0,2025-11-01 19:45:00,n_s_01_0,34,3
27.0,2025-11-01 19:45:00,n_s_01_1,38,3
32.0,2025-11-01 19:40:00,e_w_01_0,41,3
45.0,2025-11-01 19:40:00,e_w_01_2,7,1
31.0,2025-11-01 19:40:00,e_w_01_1,45,4
0.0,2025-11-01 19:40:00,e_n_0,0,0
22.0,2025-11-01 19:40:00,w_e_01_2,21,2
1.0,2025-11-01 19:40:00,e_n_1,3,0
23.0,2025-11-01 19:40:00,w_s_0,5,0
13.0,2025-11-01 19:40:00,w_e_01_0,26,2
16.0,2025-11-01 19:40:00,w_e_01_1,30,2
24.0,2025-11-01 19:40:00,n_s_01_0,42,4
22.0,2025-11-01 19:40:00,n_s_01_1,31,3
33.0,2025-11-01 19:35:00,e_w_01_0,41,3
57.0,2025-11-01 19:35:00,e_w_01_2,7,1
34.0,2025-11-01 19:35:00,e_w_01_1,43,4
0.0,2025-11-01 19:35:00,e_n_0,0,0
32.0,2025-11-01 19:35:00,w_e_01_2,22,2
1.0,2025-11-01 19:35:00,e_n_1,4,0
19.0,2025-11-01 19:35:00,w_s_0,8,1
7.0,2025-11-01 19:35:00,w_e_01_0,35,3
34.0,2025-11-01 19:35:00,w_e_01_1,45,4
24.0,2025-11-01 19:35:00,n_s_01_1,26,2
26.0,2025-11-01 19:35:00,n_s_01_0,36,3
35.0,2025-11-01 19:30:00,e_w_01_0,60,5
47.0,2025-11-01 19:30:00,e_w_01_2,14,1
32.0,2025-11-01 19:30:00,e_w_01_1,65,5
0.0,2025-11-01 19:30:00,e_n_0,0,0
35.0,2025-11-01 19:30:00,w_e_01_2,19,2
0.0,2025-11-01 19:30:00,e_n_1,2,0
14.0,2025-11-01 19:30:00,w_s_0,5,0
11.0,2025-11-01 19:30:00,w_e_01_0,35,3
26.0,2025-11-01 19:30:00,w_e_01_1,34,3
24.0,2025-11-01 19:30:00,n_s_01_1,34,3
23.0,2025-11-01 19:30:00,n_s_01_0,30,2
33.0,2025-11-01 19:25:00,e_w_01_0,49,4
15.0,2025-11-01 19:25:00,e_w_01_2,7,1
33.0,2025-11-01 19:25:00,e_w_01_1,53,4
0.0,2025-11-01 19:25:00,e_n_0,0,0
11.0,2025-11-01 19:25:00,w_e_01_2,18,2
0.0,2025-11-01 19:25:00,e_n_1,2,0
,2025-11-01 19:25:00,w_s_0,0,0
8.0,2025-11-01 19:25:00,w_e_01_0,33,3
17.0,2025-11-01 19:25:00,w_e_01_1,37,3
29.0,2025-11-01 19:25:00,n_s_01_1,30,2
20.0,2025-11-01 19:25:00,n_s_01_0,39,3
32.0,2025-11-01 19:20:00,e_w_01_0,40,3
39.0,2025-11-01 19:20:00,e_w_01_2,12,1
32.0,2025-11-01 19:20:00,e_w_01_1,54,4
0.0,2025-11-01 19:20:00,e_n_0,0,0
25.0,2025-11-01 19:20:00,w_e_01_2,27,2
0.0,2025-11-01 19:20:00,e_n_1,3,0
24.0,2025-11-01 19:20:00,w_s_0,11,1
7.0,2025-11-01 19:20:00,w_e_01_0,41,3
11.0,2025-11-01 19:20:00,w_e_01_1,40,3
34.0,2025-11-01 19:20:00,n_s_01_1,33,3
21.0,2025-11-01 19:20:00,n_s_01_0,44,4
32.0,2025-11-01 19:15:00,e_w_01_0,46,4
45.0,2025-11-01 19:15:00,e_w_01_2,6,0
34.0,2025-11-01 19:15:00,e_w_01_1,59,5
0.0,2025-11-01 19:15:00,e_n_0,0,0
16.0,2025-11-01 19:15:00,w_e_01_2,26,2
0.0,2025-11-01 19:15:00,e_n_1,1,0
19.0,2025-11-01 19:15:00,w_s_0,8,1
10.0,2025-11-01 19:15:00,w_e_01_0,44,4
12.0,2025-11-01 19:15:00,w_e_01_1,45,4
29.0,2025-11-01 19:15:00,n_s_01_1,50,4
23.0,2025-11-01 19:15:00,n_s_01_0,29,2
33.0,2025-11-01 19:10:00,e_w_01_0,42,4
18.0,2025-11-01 19:10:00,e_w_01_2,8,1
32.0,2025-11-01 19:10:00,e_w_01_1,53,4
0.0,2025-11-01 19:10:00,e_n_0,0,0
8.0,2025-11-01 19:10:00,w_e_01_2,33,3
1.0,2025-11-01 19:10:00,e_n_1,3,0
29.0,2025-11-01 19:10:00,w_s_0,13,1
10.0,2025-11-01 19:10:00,w_e_01_0,42,4
15.0,2025-11-01 19:10:00,w_e_01_1,44,4
35.0,2025-11-01 19:10:00,n_s_01_1,51,4
23.0,2025-11-01 19:10:00,n_s_01_0,45,4
32.0,2025-11-01 19:05:00,e_w_01_0,37,3
26.0,2025-11-01 19:05:00,e_w_01_2,7,1
31.0,2025-11-01 19:05:00,e_w_01_1,50,4
0.0,2025-11-01 19:05:00,e_n_0,0,0
17.0,2025-11-01 19:05:00,w_e_01_2,18,2
3.0,2025-11-01 19:05:00,e_n_1,2,0
28.0,2025-11-01 19:05:00,w_s_0,11,1
8.0,2025-11-01 19:05:00,w_e_01_0,43,4
9.0,2025-11-01 19:05:00,w_e_01_1,43,4
33.0,2025-11-01 19:05:00,n_s_01_1,47,4
24.0,2025-11-01 19:05:00,n_s_01_0,46,4
30.0,2025-11-01 19:00:00,e_w_01_0,55,5
26.0,2025-11-01 19:00:00,e_w_01_2,17,1
26.0,2025-11-01 19:00:00,e_w_01_1,64,5
0.0,2025-11-01 19:00:00,e_n_0,0,0
20.0,2025-11-01 19:00:00,w_e_01_2,25,2
1.0,2025-11-01 19:00:00,e_n_1,4,0
23.0,2025-11-01 19:00:00,w_s_0,6,0
10.0,2025-11-01 19:00:00,w_e_01_0,44,4
13.0,2025-11-01 19:00:00,w_e_01_1,50,4
39.0,2025-11-01 19:00:00,n_s_01_1,33,3
26.0,2025-11-01 19:00:00,n_s_01_0,39,3
29.0,2025-11-01 18:55:00,e_w_01_0,52,4
26.0,2025-11-01 18:55:00,e_w_01_2,14,1
26.0,2025-11-01 18:55:00,e_w_01_1,64,5
0.0,2025-11-01 18:55:00,e_n_0,0,0
20.0,2025-11-01 18:55:00,w_e_01_2,20,2
1.0,2025-11-01 18:55:00,e_n_1,2,0
15.0,2025-11-01 18:55:00,w_s_0,8,1
10.0,2025-11-01 18:55:00,w_e_01_0,44,4
14.0,2025-11-01 18:55:00,w_e_01_1,40,3
32.0,2025-11-01 18:55:00,n_s_01_1,31,3
23.0,2025-11-01 18:55:00,n_s_01_0,32,3
35.0,2025-11-01 18:50:00,e_w_01_0,57,5
33.0,2025-11-01 18:50:00,e_w_01_2,11,1
33.0,2025-11-01 18:50:00,e_w_01_1,65,5
0.0,2025-11-01 18:50:00,e_n_0,0,0
24.0,2025-11-01 18:50:00,w_e_01_2,21,2
1.0,2025-11-01 18:50:00,e_n_1,6,0
20.0,2025-11-01 18:50:00,w_s_0,11,1
12.0,2025-11-01 18:50:00,w_e_01_0,32,3
13.0,2025-11-01 18:50:00,w_e_01_1,34,3
35.0,2025-11-01 18:50:00,n_s_01_1,55,5
26.0,2025-11-01 18:50:00,n_s_01_0,39,3
36.0,2025-11-01 18:45:00,e_w_01_0,53,4
20.0,2025-11-01 18:45:00,e_w_01_2,10,1
35.0,2025-11-01 18:45:00,e_w_01_1,66,6
0.0,2025-11-01 18:45:00,e_n_0,0,0
24.0,2025-11-01 18:45:00,w_e_01_2,25,2
0.0,2025-11-01 18:45:00,e_n_1,1,0
34.0,2025-11-01 18:45:00,w_s_0,9,1
29.0,2025-11-01 18:45:00,w_e_01_0,47,4
12.0,2025-11-01 18:45:00,w_e_01_1,30,2
24.0,2025-11-01 18:45:00,n_s_01_1,78,6
24.0,2025-11-01 18:45:00,n_s_01_0,37,3
35.0,2025-11-01 18:40:00,e_w_01_0,52,4
38.0,2025-11-01 18:40:00,e_w_01_2,10,1
34.0,2025-11-01 18:40:00,e_w_01_1,68,6
0.0,2025-11-01 18:40:00,e_n_0,0,0
31.0,2025-11-01 18:40:00,w_e_01_2,28,2
0.0,2025-11-01 18:40:00,e_n_1,3,0
24.0,2025-11-01 18:40:00,w_s_0,9,1
26.0,2025-11-01 18:40:00,w_e_01_0,42,4
11.0,2025-11-01 18:40:00,w_e_01_1,37,3
22.0,2025-11-01 18:40:00,n_s_01_1,112,9
20.0,2025-11-01 18:40:00,n_s_01_0,46,4
31.0,2025-11-01 18:35:00,e_w_01_0,66,6
25.0,2025-11-01 18:35:00,e_w_01_2,17,1
31.0,2025-11-01 18:35:00,e_w_01_1,72,6
0.0,2025-11-01 18:35:00,e_n_0,0,0
12.0,2025-11-01 18:35:00,w_e_01_2,23,2
1.0,2025-11-01 18:35:00,e_n_1,2,0
15.0,2025-11-01 18:35:00,w_s_0,9,1
9.0,2025-11-01 18:35:00,w_e_01_0,48,4
9.0,2025-11-01 18:35:00,w_e_01_1,50,4
23.0,2025-11-01 18:35:00,n_s_01_1,110,9
24.0,2025-11-01 18:35:00,n_s_01_0,43,4
35.0,2025-11-01 18:30:00,e_w_01_0,61,5
24.0,2025-11-01 18:30:00,e_w_01_2,16,1
33.0,2025-11-01 18:30:00,e_w_01_1,69,6
0.0,2025-11-01 18:30:00,e_n_0,0,0
28.0,2025-11-01 18:30:00,w_e_01_2,42,4
1.0,2025-11-01 18:30:00,e_n_1,3,0
28.0,2025-11-01 18:30:00,w_s_0,13,1
13.0,2025-11-01 18:30:00,w_e_01_0,52,4
17.0,2025-11-01 18:30:00,w_e_01_1,37,3
20.0,2025-11-01 18:30:00,n_s_01_1,96,8
23.0,2025-11-01 18:30:00,n_s_01_0,40,3
37.0,2025-11-01 18:25:00,e_w_01_0,54,4
35.0,2025-11-01 18:25:00,e_w_01_2,13,1
32.0,2025-11-01 18:25:00,e_w_01_1,53,4
0.0,2025-11-01 18:25:00,e_n_0,0,0
25.0,2025-11-01 18:25:00,w_e_01_2,34,3
1.0,2025-11-01 18:25:00,e_n_1,4,0
25.0,2025-11-01 18:25:00,w_s_0,11,1
12.0,2025-11-01 18:25:00,w_e_01_0,45,4
8.0,2025-11-01 18:25:00,w_e_01_1,52,4
18.0,2025-11-01 18:25:00,n_s_01_1,116,10
21.0,2025-11-01 18:25:00,n_s_01_0,44,4
35.0,2025-11-01 18:20:00,e_w_01_0,56,5
25.0,2025-11-01 18:20:00,e_w_01_2,13,1
34.0,2025-11-01 18:20:00,e_w_01_1,73,6
0.0,2025-11-01 18:20:00,e_n_0,0,0
26.0,2025-11-01 18:20:00,w_e_01_2,33,3
1.0,2025-11-01 18:20:00,e_n_1,3,0
29.0,2025-11-01 18:20:00,w_s_0,8,1
12.0,2025-11-01 18:20:00,w_e_01_0,53,4
15.0,2025-11-01 18:20:00,w_e_01_1,47,4
16.0,2025-11-01 18:20:00,n_s_01_1,109,9
24.0,2025-11-01 18:20:00,n_s_01_0,35,3
32.0,2025-11-01 18:15:00,e_w_01_0,58,5
17.0,2025-11-01 18:15:00,e_w_01_2,18,2
29.0,2025-11-01 18:15:00,e_w_01_1,71,6
0.0,2025-11-01 18:15:00,e_n_0,0,0
30.0,2025-11-01 18:15:00,w_e_01_2,27,2
1.0,2025-11-01 18:15:00,e_n_1,3,0
20.0,2025-11-01 18:15:00,w_s_0,7,1
16.0,2025-11-01 18:15:00,w_e_01_0,55,5
25.0,2025-11-01 18:15:00,w_e_01_1,50,4
20.0,2025-11-01 18:15:00,n_s_01_1,140,12
23.0,2025-11-01 18:15:00,n_s_01_0,36,3
35.0,2025-11-01 18:10:00,e_w_01_0,58,5
28.0,2025-11-01 18:10:00,e_w_01_2,11,1
33.0,2025-11-01 18:10:00,e_w_01_1,66,6
0.0,2025-11-01 18:10:00,e_n_0,0,0
27.0,2025-11-01 18:10:00,w_e_01_2,25,2
1.0,2025-11-01 18:10:00,e_n_1,4,0
26.0,2025-11-01 18:10:00,w_s_0,9,1
21.0,2025-11-01 18:10:00,w_e_01_0,66,6
14.0,2025-11-01 18:10:00,w_e_01_1,62,5
20.0,2025-11-01 18:10:00,n_s_01_1,108,9
13.0,2025-11-01 18:10:00,n_s_01_0,64,5
34.0,2025-11-01 18:05:00,e_w_01_0,49,4
31.0,2025-11-01 18:05:00,e_w_01_2,11,1
34.0,2025-11-01 18:05:00,e_w_01_1,65,5
0.0,2025-11-01 18:05:00,e_n_0,0,0
20.0,2025-11-01 18:05:00,w_e_01_2,26,2
0.0,2025-11-01 18:05:00,e_n_1,2,0
35.0,2025-11-01 18:05:00,w_s_0,10,1
8.0,2025-11-01 18:05:00,w_e_01_0,41,3
10.0,2025-11-01 18:05:00,w_e_01_1,58,5
24.0,2025-11-01 18:05:00,n_s_01_1,113,9
24.0,2025-11-01 18:05:00,n_s_01_0,37,3
35.0,2025-11-01 18:00:00,e_w_01_0,67,6
33.0,2025-11-01 18:00:00,e_w_01_2,13,1
34.0,2025-11-01 18:00:00,e_w_01_1,69,6
0.0,2025-11-01 18:00:00,e_n_0,0,0
13.0,2025-11-01 18:00:00,w_e_01_2,25,2
1.0,2025-11-01 18:00:00,e_n_1,2,0
20.0,2025-11-01 18:00:00,w_s_0,13,1
10.0,2025-11-01 18:00:00,w_e_01_0,50,4
11.0,2025-11-01 18:00:00,w_e_01_1,54,4
22.0,2025-11-01 18:00:00,n_s_01_1,123,10
22.0,2025-11-01 18:00:00,n_s_01_0,38,3
38.0,2025-11-01 17:55:00,e_w_01_0,43,4
23.0,2025-11-01 17:55:00,e_w_01_2,11,1
34.0,2025-11-01 17:55:00,e_w_01_1,57,5
0.0,2025-11-01 17:55:00,e_n_0,0,0
35.0,2025-11-01 17:55:00,w_e_01_2,33,3
0.0,2025-11-01 17:55:00,e_n_1,3,0
32.0,2025-11-01 17:55:00,w_s_0,7,1
16.0,2025-11-01 17:55:00,w_e_01_0,43,4
20.0,2025-11-01 17:55:00,w_e_01_1,51,4
15.0,2025-11-01 17:55:00,n_s_01_1,108,9
23.0,2025-11-01 17:55:00,n_s_01_0,40,3
36.0,2025-11-01 17:50:00,e_w_01_0,53,4
20.0,2025-11-01 17:50:00,e_w_01_2,10,1
34.0,2025-11-01 17:50:00,e_w_01_1,57,5
0.0,2025-11-01 17:50:00,e_n_0,0,0
16.0,2025-11-01 17:50:00,w_e_01_2,31,3
0.0,2025-11-01 17:50:00,e_n_1,2,0
39.0,2025-11-01 17:50:00,w_s_0,6,0
12.0,2025-11-01 17:50:00,w_e_01_0,63,5
10.0,2025-11-01 17:50:00,w_e_01_1,61,5
11.0,2025-11-01 17:50:00,n_s_01_1,98,8
23.0,2025-11-01 17:50:00,n_s_01_0,36,3
40.0,2025-11-01 17:45:00,e_w_01_0,57,5
23.0,2025-11-01 17:45:00,e_w_01_2,3,0
34.0,2025-11-01 17:45:00,e_w_01_1,60,5
0.0,2025-11-01 17:45:00,e_n_0,0,0
25.0,2025-11-01 17:45:00,w_e_01_2,24,2
0.0,2025-11-01 17:45:00,e_n_1,3,0
29.0,2025-11-01 17:45:00,w_s_0,13,1
7.0,2025-11-01 17:45:00,w_e_01_0,46,4
15.0,2025-11-01 17:45:00,w_e_01_1,40,3
10.0,2025-11-01 17:45:00,n_s_01_1,92,8
24.0,2025-11-01 17:45:00,n_s_01_0,29,2
34.0,2025-11-01 17:40:00,e_w_01_0,57,5
24.0,2025-11-01 17:40:00,e_w_01_2,11,1
30.0,2025-11-01 17:40:00,e_w_01_1,52,4
0.0,2025-11-01 17:40:00,e_n_0,0,0
24.0,2025-11-01 17:40:00,w_e_01_2,23,2
0.0,2025-11-01 17:40:00,e_n_1,2,0
31.0,2025-11-01 17:40:00,w_s_0,9,1
20.0,2025-11-01 17:40:00,w_e_01_0,51,4
23.0,2025-11-01 17:40:00,w_e_01_1,51,4
19.0,2025-11-01 17:40:00,n_s_01_1,129,11
24.0,2025-11-01 17:40:00,n_s_01_0,34,3
34.0,2025-11-01 17:35:00,e_w_01_0,55,5
35.0,2025-11-01 17:35:00,e_w_01_2,12,1
30.0,2025-11-01 17:35:00,e_w_01_1,68,6
0.0,2025-11-01 17:35:00,e_n_0,0,0
27.0,2025-11-01 17:35:00,w_e_01_2,25,2
1.0,2025-11-01 17:35:00,e_n_1,4,0
15.0,2025-11-01 17:35:00,w_s_0,1,0
8.0,2025-11-01 17:35:00,w_e_01_0,43,4
9.0,2025-11-01 17:35:00,w_e_01_1,53,4
16.0,2025-11-01 17:35:00,n_s_01_1,126,10
26.0,2025-11-01 17:35:00,n_s_01_0,35,3
34.0,2025-11-01 17:30:00,e_w_01_0,50,4
36.0,2025-11-01 17:30:00,e_w_01_2,12,1
32.0,2025-11-01 17:30:00,e_w_01_1,68,6
0.0,2025-11-01 17:30:00,e_n_0,0,0
22.0,2025-11-01 17:30:00,w_e_01_2,17,1
0.0,2025-11-01 17:30:00,e_n_1,1,0
18.0,2025-11-01 17:30:00,w_s_0,1,0
9.0,2025-11-01 17:30:00,w_e_01_0,48,4
12.0,2025-11-01 17:30:00,w_e_01_1,54,4
17.0,2025-11-01 17:30:00,n_s_01_1,126,10
21.0,2025-11-01 17:30:00,n_s_01_0,34,3
35.0,2025-11-01 17:25:00,e_w_01_0,47,4
33.0,2025-11-01 17:25:00,e_w_01_2,8,1
35.0,2025-11-01 17:25:00,e_w_01_1,50,4
0.0,2025-11-01 17:25:00,e_n_0,0,0
26.0,2025-11-01 17:25:00,w_e_01_2,19,2
1.0,2025-11-01 17:25:00,e_n_1,3,0
11.0,2025-11-01 17:25:00,w_s_0,4,0
12.0,2025-11-01 17:25:00,w_e_01_0,47,4
15.0,2025-11-01 17:25:00,w_e_01_1,47,4
3.0,2025-11-01 17:25:00,n_s_01_1,38,3
26.0,2025-11-01 17:25:00,n_s_01_0,35,3
43.0,2025-11-01 17:20:00,e_w_01_0,44,4
23.0,2025-11-01 17:20:00,e_w_01_2,10,1
32.0,2025-11-01 17:20:00,e_w_01_1,61,5
0.0,2025-11-01 17:20:00,e_n_0,0,0
15.0,2025-11-01 17:20:00,w_e_01_2,32,3
1.0,2025-11-01 17:20:00,e_n_1,3,0
20.0,2025-11-01 17:20:00,w_s_0,11,1
11.0,2025-11-01 17:20:00,w_e_01_0,45,4
19.0,2025-11-01 17:20:00,w_e_01_1,52,4
11.0,2025-11-01 17:20:00,n_s_01_1,92,8
18.0,2025-11-01 17:20:00,n_s_01_0,39,3
38.0,2025-11-01 17:15:00,e_w_01_0,49,4
33.0,2025-11-01 17:15:00,e_w_01_2,7,1
34.0,2025-11-01 17:15:00,e_w_01_1,46,4
0.0,2025-11-01 17:15:00,e_n_0,0,0
26.0,2025-11-01 17:15:00,w_e_01_2,27,2
1.0,2025-11-01 17:15:00,e_n_1,3,0
25.0,2025-11-01 17:15:00,w_s_0,12,1
7.0,2025-11-01 17:15:00,w_e_01_0,51,4
10.0,2025-11-01 17:15:00,w_e_01_1,59,5
7.0,2025-11-01 17:15:00,n_s_01_1,67,6
26.0,2025-11-01 17:15:00,n_s_01_0,37,3
32.0,2025-11-01 17:10:00,e_w_01_0,54,4
42.0,2025-11-01 17:10:00,e_w_01_2,7,1
34.0,2025-11-01 17:10:00,e_w_01_1,55,5
0.0,2025-11-01 17:10:00,e_n_0,0,0
21.0,2025-11-01 17:10:00,w_e_01_2,27,2
1.0,2025-11-01 17:10:00,e_n_1,4,0
30.0,2025-11-01 17:10:00,w_s_0,13,1
18.0,2025-11-01 17:10:00,w_e_01_0,47,4
14.0,2025-11-01 17:10:00,w_e_01_1,55,5
25.0,2025-11-01 17:10:00,n_s_01_0,29,2
10.0,2025-11-01 17:10:00,n_s_01_1,88,7
28.0,2025-11-01 17:05:00,e_w_01_0,53,4
28.0,2025-11-01 17:05:00,e_w_01_2,6,0
34.0,2025-11-01 17:05:00,e_w_01_1,62,5
0.0,2025-11-01 17:05:00,e_n_0,0,0
12.0,2025-11-01 17:05:00,w_e_01_2,28,2
1.0,2025-11-01 17:05:00,e_n_1,4,0
27.0,2025-11-01 17:05:00,w_s_0,13,1
9.0,2025-11-01 17:05:00,w_e_01_0,43,4
11.0,2025-11-01 17:05:00,w_e_01_1,41,3
26.0,2025-11-01 17:05:00,n_s_01_0,31,3
8.0,2025-11-01 17:05:00,n_s_01_1,79,7
33.0,2025-11-01 17:00:00,e_w_01_0,58,5
32.0,2025-11-01 17:00:00,e_w_01_2,14,1
30.0,2025-11-01 17:00:00,e_w_01_1,63,5
0.0,2025-11-01 17:00:00,e_n_0,0,0
31.0,2025-11-01 17:00:00,w_e_01_2,20,2
1.0,2025-11-01 17:00:00,e_n_1,2,0
23.0,2025-11-01 17:00:00,w_s_0,7,1
22.0,2025-11-01 17:00:00,w_e_01_0,39,3
17.0,2025-11-01 17:00:00,w_e_01_1,44,4
24.0,2025-11-01 17:00:00,n_s_01_0,34,3
8.0,2025-11-01 17:00:00,n_s_01_1,72,6
39.0,2025-11-01 16:55:00,e_w_01_0,52,4
39.0,2025-11-01 16:55:00,e_w_01_2,6,0
34.0,2025-11-01 16:55:00,e_w_01_1,54,4
0.0,2025-11-01 16:55:00,e_n_0,0,0
29.0,2025-11-01 16:55:00,w_e_01_2,18,2
1.0,2025-11-01 16:55:00,e_n_1,3,0
24.0,2025-11-01 16:55:00,w_s_0,11,1
8.0,2025-11-01 16:55:00,w_e_01_0,47,4
7.0,2025-11-01 16:55:00,w_e_01_1,45,4
25.0,2025-11-01 16:55:00,n_s_01_0,36,3
2.0,2025-11-01 16:55:00,n_s_01_1,30,2
33.0,2025-11-01 16:50:00,e_w_01_0,42,4
26.0,2025-11-01 16:50:00,e_w_01_2,7,1
36.0,2025-11-01 16:50:00,e_w_01_1,46,4
0.0,2025-11-01 16:50:00,e_n_0,0,0
28.0,2025-11-01 16:50:00,w_e_01_2,27,2
1.0,2025-11-01 16:50:00,e_n_1,3,0
17.0,2025-11-01 16:50:00,w_s_0,6,0
15.0,2025-11-01 16:50:00,w_e_01_0,47,4
17.0,2025-11-01 16:50:00,w_e_01_1,47,4
26.0,2025-11-01 16:50:00,n_s_01_0,30,2
5.0,2025-11-01 16:50:00,n_s_01_1,58,5
34.0,2025-11-01 16:45:00,e_w_01_0,59,5
43.0,2025-11-01 16:45:00,e_w_01_2,9,1
32.0,2025-11-01 16:45:00,e_w_01_1,54,4
0.0,2025-11-01 16:45:00,e_n_0,0,0
31.0,2025-11-01 16:45:00,w_e_01_2,22,2
0.0,2025-11-01 16:45:00,e_n_1,2,0
23.0,2025-11-01 16:45:00,w_s_0,6,0
7.0,2025-11-01 16:45:00,w_e_01_0,44,4
12.0,2025-11-01 16:45:00,w_e_01_1,50,4
25.0,2025-11-01 16:45:00,n_s_01_0,32,3
9.0,2025-11-01 16:45:00,n_s_01_1,96,8
36.0,2025-11-01 16:40:00,e_w_01_0,53,4
15.0,2025-11-01 16:40:00,e_w_01_2,11,1
34.0,2025-11-01 16:40:00,e_w_01_1,51,4
0.0,2025-11-01 16:40:00,e_n_0,0,0
34.0,2025-11-01 16:40:00,w_e_01_2,18,2
0.0,2025-11-01 16:40:00,e_n_1,2,0
26.0,2025-11-01 16:40:00,w_s_0,4,0
15.0,2025-11-01 16:40:00,w_e_01_0,43,4
14.0,2025-11-01 16:40:00,w_e_01_1,39,3
24.0,2025-11-01 16:40:00,n_s_01_0,26,2
5.0,2025-11-01 16:40:00,n_s_01_1,62,5
35.0,2025-11-01 16:35:00,e_w_01_0,45,4
33.0,2025-11-01 16:35:00,e_w_01_2,12,1
32.0,2025-11-01 16:35:00,e_w_01_1,55,5
0.0,2025-11-01 16:35:00,e_n_0,0,0
35.0,2025-11-01 16:35:00,w_e_01_2,28,2
0.0,2025-11-01 16:35:00,e_n_1,2,0
40.0,2025-11-01 16:35:00,w_s_0,8,1
10.0,2025-11-01 16:35:00,w_e_01_0,50,4
23.0,2025-11-01 16:35:00,w_e_01_1,53,4
28.0,2025-11-01 16:35:00,n_s_01_0,27,2
9.0,2025-11-01 16:35:00,n_s_01_1,91,8
